1CH	6	61	11	H5892	cities
1CH	6	62	0	H1121	sons
1CH	6	62	1	H1647	Gershom
1CH	6	62	2	H4940	families
1CH	6	62	3	H4294	tribe
1CH	6	62	4	H3485	Issachar
1CH	6	62	5	H4294	tribe
1CH	6	62	6	H836	Asher
1CH	6	62	7	H4294	tribe
1CH	6	62	8	H5321	Naphtali
1CH	6	62	9	H4294	tribe
1CH	6	62	10	H4519	Manasseh
1CH	6	62	11	H1316	Bashan
1CH	6	62	12	H7969	thirteen
1CH	6	62	13	H5892	cities
1CH	6	63	0	H1121	sons
1CH	6	63	1	H4847	Merari
1CH	6	63	2	H1486	lot
1CH	6	63	3	H4940	families
1CH	6	63	4	H4294	tribe
1CH	6	63	5	H7205	Reuben
1CH	6	63	6	H4294	tribe
1CH	6	63	7	H1410	Gad
1CH	6	63	8	H4294	tribe
1CH	6	63	9	H2074	Zebulun
1CH	6	63	10	H8147	twelve
1CH	6	63	11	H5892	cities
1CH	6	64	0	H1121	children
1CH	6	64	1	H3478	Israel
1CH	6	64	2	H5414	gave
1CH	6	64	3	H3881	Levites
1CH	6	64	4	H5892	cities
1CH	6	64	5	H4054	suburbs
1CH	6	65	0	H5414	gave
1CH	6	65	1	H1486	lot
1CH	6	65	2	H4294	tribe
1CH	6	65	3	H1121	children
1CH	6	65	4	H3063	Judah
1CH	6	65	5	H4294	tribe
1CH	6	65	6	H1121	children
1CH	6	65	7	H8095	Simeon
1CH	6	65	8	H4294	tribe
1CH	6	65	9	H1121	children
1CH	6	65	10	H1144	Benjamin
1CH	6	65	11	H5892	cities
1CH	6	65	12	H7121	called
1CH	6	65	13	H8034	names
1CH	6	66	0	H4940	families
1CH	6	66	1	H1121	sons
1CH	6	66	2	H6955	Kohath
1CH	6	66	3	H5892	cities
1CH	6	66	4	H1366	coasts
1CH	6	66	5	H4294	tribe
1CH	6	66	6	H669	Ephraim
1CH	6	67	0	H5414	gave
1CH	6	67	1	H5892	cities
1CH	6	67	2	H4733	refuge
1CH	6	67	3	H7927	Shechem
1CH	6	67	4	H2022	mount
1CH	6	67	5	H669	Ephraim
1CH	6	67	6	H4054	suburbs
1CH	6	67	7	H1507	Gezer
1CH	6	67	8	H4054	suburbs
1CH	6	68	0	H3361	Jokmeam
1CH	6	68	1	H4054	suburbs
1CH	6	68	2	H1032	Beth-horon
1CH	6	68	3	H4054	suburbs
1CH	6	69	0	H357	Aijalon
1CH	6	69	1	H4054	suburbs
1CH	6	69	2	H1667	Gath-rimmon
1CH	6	69	3	H4054	suburbs
1CH	6	70	0	H4276	half
1CH	6	70	1	H4294	tribe
1CH	6	70	2	H4519	Manasseh
1CH	6	70	3	H6063	Aner
1CH	6	70	4	H4054	suburbs
1CH	6	70	5	H1109	Bileam
1CH	6	70	6	H4054	suburbs
1CH	6	70	7	H4940	family
1CH	6	70	8	H3498	remnant
1CH	6	70	9	H1121	sons
1CH	6	70	10	H6955	Kohath
1CH	6	71	0	H1121	sons
1CH	6	71	1	H1647	Gershom
1CH	6	71	2	H4940	family
1CH	6	71	3	H2677	half
1CH	6	71	4	H4294	tribe
1CH	6	71	5	H4519	Manasseh
1CH	6	71	6	H1474	Golan
1CH	6	71	7	H1316	Bashan
1CH	6	71	8	H4054	suburbs
1CH	6	71	9	H6252	Ashtaroth
1CH	6	71	10	H4054	suburbs
1CH	6	72	0	H4294	tribe
1CH	6	72	1	H3485	Issachar
1CH	6	72	2	H6943	Kedesh
1CH	6	72	3	H4054	suburbs
1CH	6	72	4	H1705	Daberath
1CH	6	72	5	H4054	suburbs
1CH	6	73	0	H7216	Ramoth
1CH	6	73	1	H4054	suburbs
1CH	6	73	2	H6046	Anem
1CH	6	73	3	H4054	suburbs
1CH	6	74	0	H4294	tribe
1CH	6	74	1	H836	Asher
1CH	6	74	2	H4913	Mashal
1CH	6	74	3	H4054	suburbs
1CH	6	74	4	H5658	Abdon
1CH	6	74	5	H4054	suburbs
1CH	6	75	0	H2712	Hukok
1CH	6	75	1	H4054	suburbs
1CH	6	75	2	H7340	Rehob
1CH	6	75	3	H4054	suburbs
1CH	6	76	0	H4294	tribe
1CH	6	76	1	H5321	Naphtali
1CH	6	76	2	H6943	Kedesh
1CH	6	76	3	H1551	Galilee
1CH	6	76	4	H4054	suburbs
1CH	6	76	5	H2540	Hammon
1CH	6	76	6	H4054	suburbs
1CH	6	76	7	H7156	Kirjathaim
1CH	6	76	8	H4054	suburbs
1CH	6	77	0	H3498	rest
1CH	6	77	1	H1121	children
1CH	6	77	2	H4847	Merari
1CH	6	77	3	H4294	tribe
1CH	6	77	4	H2074	Zebulun
1CH	6	77	5	H7417	Rimmon
1CH	6	77	6	H4054	suburbs
1CH	6	77	7	H8396	Tabor
1CH	6	77	8	H4054	suburbs
1CH	6	78	0	H5676	side
1CH	6	78	1	H3383	Jordan
1CH	6	78	2	H3405	Jericho
1CH	6	78	3	H4217	side
1CH	6	78	4	H3383	Jordan
1CH	6	78	5	H4294	tribe
1CH	6	78	6	H7205	Reuben
1CH	6	78	7	H1221	Bezer
1CH	6	78	8	H4057	wilderness
1CH	6	78	9	H4054	suburbs
1CH	6	78	10	H3096	Jahzah
1CH	6	78	11	H4054	suburbs
1CH	6	79	0	H6932	Kedemoth
1CH	6	79	1	H4054	suburbs
1CH	6	79	2	H4158	Mephaath
1CH	6	79	3	H4054	suburbs
1CH	6	80	0	H4294	tribe
1CH	6	80	1	H1410	Gad
1CH	6	80	2	H7216	Ramoth
1CH	6	80	3	H1568	Gilead
1CH	6	80	4	H4054	suburbs
1CH	6	80	5	H4266	Mahanaim
1CH	6	80	6	H4054	suburbs
1CH	6	81	0	H2809	Heshbon
1CH	6	81	1	H4054	suburbs
1CH	6	81	2	H3270	Jazer
1CH	6	81	3	H4054	suburbs
1CH	7	1	0	H1121	sons
1CH	7	1	1	H3485	Issachar
1CH	7	1	2	H8439	Tola
1CH	7	1	3	H6312	Puah
1CH	7	1	4	H3437	Jashub
1CH	7	1	5	H8110	Shimron
1CH	7	1	6	H702	four
1CH	7	2	0	H1121	sons
1CH	7	2	1	H8439	Tola
1CH	7	2	2	H5813	Uzzi
1CH	7	2	3	H7509	Rephaiah
1CH	7	2	4	H3400	Jeriel
1CH	7	2	5	H3181	Jahmai
1CH	7	2	6	H3005	Jibsam
1CH	7	2	7	H8050	Shemuel
1CH	7	2	8	H7218	heads
1CH	7	2	9	H1	father’s
1CH	7	2	10	H1004	house
1CH	7	2	11	H8439	Tola
1CH	7	2	12	H1368	men
1CH	7	2	13	H2428	might
1CH	7	2	14	H8435	generations
1CH	7	2	15	H4557	number
1CH	7	2	16	H3117	days
1CH	7	2	17	H1732	David
1CH	7	2	18	H8147	two
1CH	7	2	19	H6242	twenty
1CH	7	2	20	H505	thousand
1CH	7	2	21	H8337	six
1CH	7	2	22	H3967	hundred
1CH	7	3	0	H1121	sons
1CH	7	3	1	H5813	Uzzi
1CH	7	3	2	H3156	Izrahiah
1CH	7	3	3	H1121	sons
1CH	7	3	4	H3156	Izrahiah
1CH	7	3	5	H4317	Michael
1CH	7	3	6	H5662	Obadiah
1CH	7	3	7	H3100	Joel
1CH	7	3	8	H3449	Ishiah
1CH	7	3	9	H2568	five
1CH	7	3	10	H7218	men
1CH	7	4	0	H8435	generations
1CH	7	4	1	H1004	house
1CH	7	4	2	H1	fathers
1CH	7	4	3	H1416	bands
1CH	7	4	4	H6635	soldiers
1CH	7	4	5	H4421	war
1CH	7	4	6	H8337	six
1CH	7	4	7	H7970	thirty
1CH	7	4	8	H505	thousand
1CH	7	4	9	H7235	many
1CH	7	4	10	H802	wives
1CH	7	4	11	H1121	sons
1CH	7	5	0	H251	brethren
1CH	7	5	1	H4940	families
1CH	7	5	2	H3485	Issachar
1CH	7	5	3	H1368	valiant
1CH	7	5	4	H2428	might
1CH	7	5	5	H3187	genealogies
1CH	7	5	6	H8084	fourscore
1CH	7	5	7	H7651	seven
1CH	7	5	8	H505	thousand
1CH	7	6	0	H1144	Benjamin
1CH	7	6	1	H1106	Bela
1CH	7	6	2	H1071	Becher
1CH	7	6	3	H3043	Jediael
1CH	7	6	4	H7969	three
1CH	7	7	0	H1121	sons
1CH	7	7	1	H1106	Bela
1CH	7	7	2	H675	Ezbon
1CH	7	7	3	H5813	Uzzi
1CH	7	7	4	H5816	Uzziel
1CH	7	7	5	H3406	Jerimoth
1CH	7	7	6	H5901	Iri
1CH	7	7	7	H2568	five
1CH	7	7	8	H7218	heads
1CH	7	7	9	H1004	house
1CH	7	7	10	H1	fathers
1CH	7	7	11	H1368	mighty
1CH	7	7	12	H2428	valour
1CH	7	7	13	H3187	genealogies
1CH	7	7	14	H6242	twenty
1CH	7	7	15	H8147	two
1CH	7	7	16	H505	thousand
1CH	7	7	17	H7970	thirty
1CH	7	7	18	H702	four
1CH	7	8	0	H1121	sons
1CH	7	8	1	H1071	Becher
1CH	7	8	2	H2160	Zemira
1CH	7	8	3	H3135	Joash
1CH	7	8	4	H461	Eliezer
1CH	7	8	5	H454	Elioenai
1CH	7	8	6	H6018	Omri
1CH	7	8	7	H3406	Jerimoth
1CH	7	8	8	H29	Abiah
1CH	7	8	9	H6068	Anathoth
1CH	7	8	10	H5964	Alameth
1CH	7	8	11	H1121	sons
1CH	7	8	12	H1071	Becher
1CH	7	9	0	H3187	number
1CH	7	9	1	H8435	generations
1CH	7	9	2	H7218	heads
1CH	7	9	3	H1004	house
1CH	7	9	4	H1	fathers
1CH	7	9	5	H1368	men
1CH	7	9	6	H2428	valour
1CH	7	9	7	H6242	twenty
1CH	7	9	8	H505	thousand
1CH	7	9	9	H3967	hundred
1CH	7	10	0	H1121	sons
1CH	7	10	1	H3043	Jediael
1CH	7	10	2	H1092	Bilhan
1CH	7	10	3	H1121	sons
1CH	7	10	4	H1092	Bilhan
1CH	7	10	5	H3274	Jeush
1CH	7	10	6	H1144	Benjamin
1CH	7	10	7	H164	Ehud
1CH	7	10	8	H3668	Chenaanah
1CH	7	10	9	H2133	Zethan
1CH	7	10	10	H8659	Tharshish
1CH	7	10	11	H300	Ahishahar
1CH	7	11	0	H1121	sons
1CH	7	11	1	H3043	Jediael
1CH	7	11	2	H7218	heads
1CH	7	11	3	H1	fathers
1CH	7	11	4	H1368	mighty
1CH	7	11	5	H2428	valour
1CH	7	11	6	H7651	seventeen
1CH	7	11	7	H505	thousand
1CH	7	11	8	H3967	hundred
1CH	7	11	9	H3318	out
1CH	7	11	10	H6635	war
1CH	7	11	11	H4421	battle
1CH	7	12	0	H8206	Shuppim
1CH	7	12	1	H2650	Huppim
1CH	7	12	2	H1121	children
1CH	7	12	3	H5893	Ir
1CH	7	12	4	H2366	Hushim
1CH	7	12	5	H1121	sons
1CH	7	12	6	H313	Aher
1CH	7	13	0	H1121	sons
1CH	7	13	1	H5321	Naphtali
1CH	7	13	2	H3185	Jahziel
1CH	7	13	3	H1476	Guni
1CH	7	13	4	H3337	Jezer
1CH	7	13	5	H7967	Shallum
1CH	7	13	6	H1121	sons
1CH	7	13	7	H1090	Bilhah
1CH	7	14	0	H1121	sons
1CH	7	14	1	H4519	Manasseh
1CH	7	14	2	H844	Ashriel
1CH	7	14	3	H3205	bare
1CH	7	14	4	H6370	concubine
1CH	7	14	5	H761	Aramitess
1CH	7	14	6	H3205	bare
1CH	7	14	7	H4353	Machir
1CH	7	14	8	H1	father
1CH	7	14	9	H1568	Gilead
1CH	7	15	0	H4353	Machir
1CH	7	15	1	H3947	took
1CH	7	15	2	H802	wife
1CH	7	15	3	H2650	Huppim
1CH	7	15	4	H8206	Shuppim
1CH	7	15	5	H269	sister’s
1CH	7	15	6	H8034	name
1CH	7	15	7	H4601	Maachah
1CH	7	15	8	H8034	name
1CH	7	15	9	H8145	second
1CH	7	15	10	H6765	Zelophehad Zelophehad
1CH	7	15	11	H1323	daughters
1CH	7	16	0	H4601	Maachah
1CH	7	16	1	H802	wife
1CH	7	16	2	H4353	Machir
1CH	7	16	3	H3205	bare
1CH	7	16	4	H1121	son
1CH	7	16	5	H7121	called
1CH	7	16	6	H8034	name
1CH	7	16	7	H6570	Peresh
1CH	7	16	8	H8034	name
1CH	7	16	9	H251	brother
1CH	7	16	10	H8329	Sheresh
1CH	7	16	11	H1121	sons
1CH	7	16	12	H198	Ulam
1CH	7	16	13	H7552	Rakem
1CH	7	17	0	H1121	sons
1CH	7	17	1	H198	Ulam
1CH	7	17	2	H917	Bedan
1CH	7	17	3	H1121	sons
1CH	7	17	4	H1568	Gilead
1CH	7	17	5	H1121	son
1CH	7	17	6	H4353	Machir
1CH	7	17	7	H1121	son
1CH	7	17	8	H4519	Manasseh
1CH	7	18	0	H269	sister
1CH	7	18	1	H4447	Hammoleketh
1CH	7	18	2	H3205	bare
1CH	7	18	3	H379	Ishod
1CH	7	18	4	H44	Abiezer
1CH	7	18	5	H4244	Mahalah
1CH	7	19	0	H1121	sons
1CH	7	19	1	H8061	Shemida
1CH	7	19	2	H291	Ahian
1CH	7	19	3	H7928	Shechem
1CH	7	19	4	H3949	Likhi
1CH	7	19	5	H593	Aniam
1CH	7	20	0	H1121	sons
1CH	7	20	1	H669	Ephraim
1CH	7	20	2	H7803	Shuthelah
1CH	7	20	3	H1260	Bered
1CH	7	20	4	H1121	son
1CH	7	20	5	H8480	Tahath
1CH	7	20	6	H1121	son
1CH	7	20	7	H497	Eladah
1CH	7	20	8	H1121	son
1CH	7	20	9	H8480	Tahath
1CH	7	20	10	H1121	son
1CH	7	21	0	H2066	Zabad
1CH	7	21	1	H1121	son
1CH	7	21	2	H7803	Shuthelah
1CH	7	21	3	H1121	son
1CH	7	21	4	H5827	Ezer
1CH	7	21	5	H496	Elead
1CH	7	21	6	H582	men
1CH	7	21	7	H1661	Gath
1CH	7	21	8	H3205	born
1CH	7	21	9	H776	land
1CH	7	21	10	H2026	slew
1CH	7	21	11	H3381	down
1CH	7	21	12	H3947	away
1CH	7	21	13	H4735	cattle
1CH	7	22	0	H669	Ephraim
1CH	7	22	1	H1	father
1CH	7	22	2	H56	mourned
1CH	7	22	3	H7227	many
1CH	7	22	4	H3117	days
1CH	7	22	5	H251	brethren
1CH	7	22	6	H935	came
1CH	7	22	7	H5162	comfort
1CH	7	23	0	H935	in
1CH	7	23	1	H802	wife
1CH	7	23	2	H2029	conceived
1CH	7	23	3	H3205	bare
1CH	7	23	4	H1121	son
1CH	7	23	5	H7121	called
1CH	7	23	6	H8034	name
1CH	7	23	7	H1283	Beriah
1CH	7	23	8	H7451	evil
1CH	7	23	9	H1004	house
1CH	7	24	0	H1323	daughter
1CH	7	24	1	H7609	Sherah
1CH	7	24	2	H1129	built
1CH	7	24	3	H1032	Beth-horon
1CH	7	24	4	H8481	nether
1CH	7	24	5	H5945	upper
1CH	7	24	6	H242	Uzzen-sherah
1CH	7	25	0	H7506	Rephah
1CH	7	25	1	H1121	son
1CH	7	25	2	H7566	Resheph
1CH	7	25	3	H8520	Telah
1CH	7	25	4	H1121	son
1CH	7	25	5	H8465	Tahan
1CH	7	25	6	H1121	son
1CH	7	26	0	H3936	Laadan
1CH	7	26	1	H1121	son
1CH	7	26	2	H5989	Ammihud
1CH	7	26	3	H1121	son
1CH	7	26	4	H476	Elishama
1CH	7	26	5	H1121	son
1CH	7	27	0	H5126	Non
1CH	7	27	1	H1121	son
1CH	7	27	2	H3091	Jehoshua
1CH	7	27	3	H1121	son
1CH	7	28	0	H272	possessions
1CH	7	28	1	H4186	habitations
1CH	7	28	2	H1008	Beth-el
1CH	7	28	3	H1323	towns
1CH	7	28	4	H4217	eastward
1CH	7	28	5	H5295	Naaran
1CH	7	28	6	H4628	westward
1CH	7	28	7	H1507	Gezer
1CH	7	28	8	H1323	towns
1CH	7	28	9	H7927	Shechem
1CH	7	28	10	H1323	towns
1CH	7	28	11	H5804	Gaza
1CH	7	28	12	H1323	towns
1CH	7	29	0	H3027	borders
1CH	7	29	1	H1121	children
1CH	7	29	2	H4519	Manasseh
1CH	7	29	3	H1052	Beth-shean
1CH	7	29	4	H1323	towns
1CH	7	29	5	H8590	Taanach
1CH	7	29	6	H1323	towns
1CH	7	29	7	H4023	Megiddo
1CH	7	29	8	H1323	towns
1CH	7	29	9	H1756	Dor
1CH	7	29	10	H1323	towns
1CH	7	29	11	H3427	dwelt
1CH	7	29	12	H1121	children
1CH	7	29	13	H3130	Joseph
1CH	7	29	14	H1121	son
1CH	7	29	15	H3478	Israel
1CH	7	30	0	H1121	sons
1CH	7	30	1	H836	Asher
1CH	7	30	2	H3232	Imnah
1CH	7	30	3	H3438	Isuah
1CH	7	30	4	H3440	Ishuai
1CH	7	30	5	H1283	Beriah
1CH	7	30	6	H8294	Serah
1CH	7	30	7	H269	sister
1CH	7	31	0	H1121	sons
1CH	7	31	1	H1283	Beriah
1CH	7	31	2	H2268	Heber
1CH	7	31	3	H4439	Malchiel
1CH	7	31	4	H1	father
1CH	7	31	5	H1269	Birzavith
1CH	7	32	0	H2268	Heber
1CH	7	32	1	H3205	begat
1CH	7	32	2	H3310	Japhlet
1CH	7	32	3	H7763	Shomer
1CH	7	32	4	H2369	Hotham
1CH	7	32	5	H7774	Shua
1CH	7	32	6	H269	sister
1CH	7	33	0	H1121	sons
1CH	7	33	1	H3310	Japhlet
1CH	7	33	2	H6457	Pasach
1CH	7	33	3	H1118	Bimhal
1CH	7	33	4	H6220	Ashvath
1CH	7	33	5	H1121	children
1CH	7	33	6	H3310	Japhlet
1CH	7	34	0	H1121	sons
1CH	7	34	1	H8106	Shamer
1CH	7	34	2	H277	Ahi
1CH	7	34	3	H7303	Rohgah
1CH	7	34	4	H3160	Jehubbah
1CH	7	34	5	H758	Aram
1CH	7	35	0	H1121	sons
1CH	7	35	1	H251	brother
1CH	7	35	2	H1987	Helem
1CH	7	35	3	H6690	Zophah
1CH	7	35	4	H3234	Imna
1CH	7	35	5	H8028	Shelesh
1CH	7	35	6	H6000	Amal
1CH	7	36	0	H1121	sons
1CH	7	36	1	H6690	Zophah
1CH	7	36	2	H5477	Suah
1CH	7	36	3	H2774	Harnepher
1CH	7	36	4	H7777	Shual
1CH	7	36	5	H1275	Beri
1CH	7	36	6	H3236	Imrah
1CH	7	37	0	H1221	Bezer
1CH	7	37	1	H1936	Hod
1CH	7	37	2	H8037	Shamma
1CH	7	37	3	H8030	Shilshah
1CH	7	37	4	H3506	Ithran
1CH	7	37	5	H878	Beera
1CH	7	38	0	H1121	sons
1CH	7	38	1	H3500	Jether
1CH	7	38	2	H3312	Jephunneh
1CH	7	38	3	H6462	Pispah
1CH	7	38	4	H690	Ara
1CH	7	39	0	H1121	sons
1CH	7	39	1	H5925	Ulla
1CH	7	39	2	H733	Arah
1CH	7	39	3	H2592	Haniel
1CH	7	39	4	H7525	Rezia
1CH	7	40	0	H1121	children
1CH	7	40	1	H836	Asher
1CH	7	40	2	H7218	heads
1CH	7	40	3	H1	father’s
1CH	7	40	4	H1004	house
1CH	7	40	5	H1305	choice
1CH	7	40	6	H1368	men
1CH	7	40	7	H2428	valour
1CH	7	40	8	H7218	chief
1CH	7	40	9	H5387	princes
1CH	7	40	10	H4557	number
1CH	7	40	11	H3187	genealogy
1CH	7	40	12	H6635	war
1CH	7	40	13	H4421	battle
1CH	7	40	14	H6242	twenty
1CH	7	40	15	H8337	six
1CH	7	40	16	H505	thousand
1CH	7	40	17	H582	men
1CH	8	1	0	H1144	Benjamin
1CH	8	1	1	H3205	begat
1CH	8	1	2	H1106	Bela
1CH	8	1	3	H1060	firstborn
1CH	8	1	4	H788	Ashbel
1CH	8	1	5	H8145	second
1CH	8	1	6	H315	Aharah
1CH	8	1	7	H7992	third
1CH	8	2	0	H5119	Nohah
1CH	8	2	1	H7243	fourth
1CH	8	2	2	H7498	Rapha
1CH	8	2	3	H2549	fifth
1CH	8	3	0	H1121	sons
1CH	8	3	1	H1106	Bela
1CH	8	3	2	H146	Addar
1CH	8	3	3	H1617	Gera
1CH	8	3	4	H31	Abihud
1CH	8	4	0	H50	Abishua
1CH	8	4	1	H5283	Naaman
1CH	8	4	2	H265	Ahoah
1CH	8	5	0	H1617	Gera
1CH	8	5	1	H8197	Shephuphan
1CH	8	5	2	H2361	Huram
1CH	8	6	0	H1121	sons
1CH	8	6	1	H261	Ehud
1CH	8	6	2	H7218	heads
1CH	8	6	3	H1	fathers
1CH	8	6	4	H3427	inhabitants
1CH	8	6	5	H1387	Geba
1CH	8	6	6	H1540	removed
1CH	8	6	7	H4506	Manahath
1CH	8	7	0	H5283	Naaman
1CH	8	7	1	H281	Ahiah
1CH	8	7	2	H1617	Gera
1CH	8	7	3	H1540	removed
1CH	8	7	4	H3205	begat
1CH	8	7	5	H5798	Uzza
1CH	8	7	6	H284	Ahihud
1CH	8	8	0	H7842	Shaharaim
1CH	8	8	1	H3205	begat
1CH	8	8	2	H7704	country
1CH	8	8	3	H4124	Moab
1CH	8	8	4	H4480	after
1CH	8	8	5	H7971	away
1CH	8	8	6	H2366	Hushim
1CH	8	8	7	H1199	Baara
1CH	8	8	8	H802	wives
1CH	8	9	0	H3205	begat
1CH	8	9	1	H2321	Hodesh
1CH	8	9	2	H802	wife
1CH	8	9	3	H3103	Jobab
1CH	8	9	4	H6644	Zibia
1CH	8	9	5	H4331	Mesha
1CH	8	9	6	H4445	Malcham
1CH	8	10	0	H3263	Jeuz
1CH	8	10	1	H7634	Shachia
1CH	8	10	2	H4821	Mirma
1CH	8	10	3	H1121	sons
1CH	8	10	4	H7218	heads
1CH	8	10	5	H1	fathers
1CH	8	11	0	H2366	Hushim
1CH	8	11	1	H3205	begat
1CH	8	11	2	H36	Abitub
1CH	8	11	3	H508	Elpaal
1CH	8	12	0	H1121	sons
1CH	8	12	1	H508	Elpaal
1CH	8	12	2	H5677	Eber
1CH	8	12	3	H4936	Misham
1CH	8	12	4	H8106	Shamed
1CH	8	12	5	H1129	built
1CH	8	12	6	H207	Ono
1CH	8	12	7	H3850	Lod
1CH	8	12	8	H1323	towns
1CH	8	13	0	H1283	Beriah
1CH	8	13	1	H8087	Shema
1CH	8	13	2	H1992	who
1CH	8	13	3	H7218	heads
1CH	8	13	4	H1	fathers
1CH	8	13	5	H3427	inhabitants
1CH	8	13	6	H357	Aijalon
1CH	8	13	7	H1272	away
1CH	8	13	8	H3427	inhabitants
1CH	8	13	9	H1661	Gath
1CH	8	14	0	H283	Ahio
1CH	8	14	1	H8349	Shashak
1CH	8	14	2	H3406	Jeremoth
1CH	8	15	0	H2069	Zebadiah
1CH	8	15	1	H6166	Arad
1CH	8	15	2	H5738	Ader
1CH	8	16	0	H4317	Michael
1CH	8	16	1	H3472	Ispah
1CH	8	16	2	H3109	Joha
1CH	8	16	3	H1121	sons
1CH	8	16	4	H1283	Beriah
1CH	8	17	0	H2069	Zebadiah
1CH	8	17	1	H4918	Meshullam
1CH	8	17	2	H2395	Hezeki
1CH	8	17	3	H2268	Heber
1CH	8	18	0	H3461	Ishmerai
1CH	8	18	1	H3152	Jezliah
1CH	8	18	2	H3103	Jobab
1CH	8	18	3	H1121	sons
1CH	8	18	4	H508	Elpaal
1CH	8	19	0	H3356	Jakim
1CH	8	19	1	H2147	Zichri
1CH	8	19	2	H2067	Zabdi
1CH	8	20	0	H462	Elienai
1CH	8	20	1	H6769	Zilthai
1CH	8	20	2	H447	Eliel
1CH	8	21	0	H5718	Adaiah
1CH	8	21	1	H1256	Beraiah
1CH	8	21	2	H8119	Shimrath
1CH	8	21	3	H1121	sons
1CH	8	21	4	H8096	Shimhi
1CH	8	22	0	H3473	Ishpan
1CH	8	22	1	H5677	Heber
1CH	8	22	2	H447	Eliel
1CH	8	23	0	H5658	Abdon
1CH	8	23	1	H2147	Zichri
1CH	8	23	2	H2605	Hanan
1CH	8	24	0	H2608	Hananiah
1CH	8	24	1	H5867	Elam
1CH	8	24	2	H6070	Antothijah
1CH	8	25	0	H3301	Iphedeiah
1CH	8	25	1	H6439	Penuel
1CH	8	25	2	H1121	sons
1CH	8	25	3	H8349	Shashak
1CH	8	26	0	H8125	Shamsherai
1CH	8	26	1	H7841	Shehariah
1CH	8	26	2	H6271	Athaliah
1CH	8	27	0	H3298	Jaresiah
1CH	8	27	1	H452	Eliah
1CH	8	27	2	H2147	Zichri
1CH	8	27	3	H1121	sons
1CH	8	27	4	H3395	Jeroham
1CH	8	28	0	H7218	heads
1CH	8	28	1	H1	fathers
1CH	8	28	2	H8435	generations
1CH	8	28	3	H7218	chief
1CH	8	28	4	H3427	dwelt
1CH	8	28	5	H3389	Jerusalem
1CH	8	29	0	H1391	Gibeon
1CH	8	29	1	H3427	dwelt
1CH	8	29	2	H1	father
1CH	8	29	3	H1391	Gibeon
1CH	8	29	4	H802	wife’s
1CH	8	29	5	H8034	name
1CH	8	29	6	H4601	Maachah
1CH	8	30	0	H1060	firstborn
1CH	8	30	1	H1121	son
1CH	8	30	2	H5658	Abdon
1CH	8	30	3	H6698	Zur
1CH	8	30	4	H7027	Kish
1CH	8	30	5	H1168	Baal
1CH	8	30	6	H5070	Nadab
1CH	8	31	0	H1446	Gedor
1CH	8	31	1	H283	Ahio
1CH	8	31	2	H2144	Zacher
1CH	8	32	0	H4732	Mikloth
1CH	8	32	1	H3205	begat
1CH	8	32	2	H8039	Shimeah
1CH	8	32	3	H637	also
1CH	8	32	4	H3427	dwelt
1CH	8	32	5	H251	brethren
1CH	8	32	6	H3389	Jerusalem
1CH	8	32	7	H5048	them
1CH	8	33	0	H5369	Ner
1CH	8	33	1	H3205	begat
1CH	8	33	2	H7027	Kish Kish
1CH	8	33	3	H3205	begat
1CH	8	33	4	H7586	Saul Saul
1CH	8	33	5	H3205	begat
1CH	8	33	6	H3083	Jonathan
1CH	8	33	7	H4444	Malchi-shua
1CH	8	33	8	H41	Abinadab
1CH	8	33	9	H792	Esh-baal
1CH	8	34	0	H1121	son
1CH	8	34	1	H3083	Jonathan
1CH	8	34	2	H4807	Merib-baal Merib-baal
1CH	8	34	3	H3205	begat
1CH	8	34	4	H4318	Micah
1CH	8	35	0	H1121	sons
1CH	8	35	1	H4318	Micah
1CH	8	35	2	H6377	Pithon
1CH	8	35	3	H4429	Melech
1CH	8	35	4	H8390	Tarea
1CH	8	35	5	H271	Ahaz
1CH	8	36	0	H271	Ahaz
1CH	8	36	1	H3205	begat
1CH	8	36	2	H3085	Jehoadah Jehoadah
1CH	8	36	3	H3205	begat
1CH	8	36	4	H5964	Alemeth
1CH	8	36	5	H5820	Azmaveth
1CH	8	36	6	H2174	Zimri Zimri
1CH	8	36	7	H3205	begat
1CH	8	36	8	H4162	Moza
1CH	8	37	0	H4162	Moza
1CH	8	37	1	H3205	begat
1CH	8	37	2	H1150	Binea
1CH	8	37	3	H7498	Rapha
1CH	8	37	4	H1121	son
1CH	8	37	5	H501	Eleasah
1CH	8	37	6	H1121	son
1CH	8	37	7	H682	Azel
1CH	8	37	8	H1121	son
1CH	8	38	0	H682	Azel
1CH	8	38	1	H8337	six
1CH	8	38	2	H1121	sons
1CH	8	38	3	H8034	names
1CH	8	38	4	H5840	Azrikam
1CH	8	38	5	H1074	Bocheru
1CH	8	38	6	H3458	Ishmael
1CH	8	38	7	H8187	Sheariah
1CH	8	38	8	H5662	Obadiah
1CH	8	38	9	H2605	Hanan
1CH	8	38	10	H1121	sons
1CH	8	38	11	H682	Azel
1CH	8	39	0	H1121	sons
1CH	8	39	1	H6232	Eshek
1CH	8	39	2	H251	brother
1CH	8	39	3	H198	Ulam
1CH	8	39	4	H1060	firstborn
1CH	8	39	5	H3266	Jehush
1CH	8	39	6	H8145	second
1CH	8	39	7	H467	Eliphelet
1CH	8	39	8	H7992	third
1CH	8	40	0	H1121	sons
1CH	8	40	1	H198	Ulam
1CH	8	40	2	H1368	mighty
1CH	8	40	3	H582	men
1CH	8	40	4	H2428	valour
